"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010115.wav","0","0","15","","","2024-06-14","01:01:15","1","2024-06-13","13:01:15","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","98HuyDXOarXX92ua1P9bdQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010131.wav","0","0","15","","","2024-06-14","01:01:31","1","2024-06-13","13:01:31","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","NEpUejO+tKblJ1g5/zIUig==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010201.wav","0","0","15","","","2024-06-14","01:02:01","1","2024-06-13","13:02:01","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4J838vhzpqDnlPc2z5QtKQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010216.wav","0","0","15","","","2024-06-14","01:02:16","1","2024-06-13","13:02:16","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","zfST+VE5TdAjwYLvnUAL5Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010232.wav","0","0","15","","","2024-06-14","01:02:32","1","2024-06-13","13:02:32","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","D8L7SKopAiNKIysjm/cU/w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010247.wav","0","0","15","","","2024-06-14","01:02:47","1","2024-06-13","13:02:47","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","C8SKAy4ui+WbLTyb4tOJ2w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010319.wav","0","0","15","","","2024-06-14","01:03:19","1","2024-06-13","13:03:19","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","TbWdSMy4VSNbhN0DL5FfIw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010334.wav","0","0","15","","","2024-06-14","01:03:34","1","2024-06-13","13:03:34","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","GmIeLHEFM4/XxhAwY1LJbA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010349.wav","0","0","15","","","2024-06-14","01:03:49","1","2024-06-13","13:03:49","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","lRY4f8+v5ODz/xWrOR2yvQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010404.wav","0","0","15","","","2024-06-14","01:04:04","1","2024-06-13","13:04:04","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","1hJuhFpTv1cnmHbVpQepxQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010420.wav","0","0","15","","","2024-06-14","01:04:20","1","2024-06-13","13:04:20","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","KTX1HQpizoOxG8dCOPi8tQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010441.wav","0","0","15","","","2024-06-14","01:04:41","1","2024-06-13","13:04:41","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Q++6AZ64m0+TpBGGmlSoQg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010456.wav","0","0","15","","","2024-06-14","01:04:56","1","2024-06-13","13:04:56","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","8kdqQLqw+dM2uV6s4aGEOg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010512.wav","0","0","15","","","2024-06-14","01:05:12","1","2024-06-13","13:05:12","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FZ39f/QUyxVhmb545ZcdIw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010528.wav","0","0","15","","","2024-06-14","01:05:28","1","2024-06-13","13:05:28","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","RYe6Re9TgmJCG6177uHJFA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010543.wav","0","0","15","","","2024-06-14","01:05:43","1","2024-06-13","13:05:43","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","A3h0drudU3DQ50yorJu4ag==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010558.wav","0","0","15","","","2024-06-14","01:05:58","1","2024-06-13","13:05:58","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","wDDl1AV+Y6vJA47ISB9deA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010613.wav","0","0","15","","","2024-06-14","01:06:13","1","2024-06-13","13:06:13","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","RVjOkhjDOuedQgoMuS5EXQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010629.wav","0","0","15","","","2024-06-14","01:06:29","1","2024-06-13","13:06:29","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","LZlZ3FLJO58yDMh754uEkQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010644.wav","0","0","15","","","2024-06-14","01:06:44","1","2024-06-13","13:06:44","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4Jxn0rXl4xhuXg06QvXLYQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010705.wav","0","0","9.224","","","2024-06-14","01:07:05","1","2024-06-13","13:07:05","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","mEoI3Zkkk4OfEzsVJXlODg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010715.wav","0","0","15","","","2024-06-14","01:07:15","1","2024-06-13","13:07:15","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","SJd/UPVKf05GELK8SHybvg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010730.wav","0","0","15","","","2024-06-14","01:07:30","1","2024-06-13","13:07:30","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Iy7Ul4Ov/yc26x4l+pDgKg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010746.wav","0","0","15","","","2024-06-14","01:07:46","1","2024-06-13","13:07:46","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","xASK9zl8sv2P0swrMYM+jw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010801.wav","0","0","15","","","2024-06-14","01:08:01","1","2024-06-13","13:08:01","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","mc2UUIF6mVSbVv4jkrfOzw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010817.wav","0","0","15","","","2024-06-14","01:08:17","1","2024-06-13","13:08:17","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","pkmAZOP1lilliE2niG/J5A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010832.wav","0","0","15","","","2024-06-14","01:08:32","1","2024-06-13","13:08:32","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","WJFiuUb0hGB4kKvLpnoJkw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010847.wav","0","0","15","","","2024-06-14","01:08:47","1","2024-06-13","13:08:47","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","UJ2l8LGT0SdaSVKdU09u8Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010903.wav","0","0","15","","","2024-06-14","01:09:03","1","2024-06-13","13:09:03","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","1BS5zjZvST1R3DuFzaRxAg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010933.wav","0","0","15","","","2024-06-14","01:09:33","1","2024-06-13","13:09:33","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","GRLwoJs7hrRivRfZ3imIjg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_010948.wav","0","0","15","","","2024-06-14","01:09:48","1","2024-06-13","13:09:48","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","0U4U03zJkW8Vf14r4iZUvg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011007.wav","0","0","15","","","2024-06-14","01:10:07","1","2024-06-13","13:10:07","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FoAgDsBH7nHqC1b0Ly0PlA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011023.wav","0","0","15","","","2024-06-14","01:10:23","1","2024-06-13","13:10:23","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","O8tINgB+wg6mpa6wn4T/iQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011053.wav","0","0","15","","","2024-06-14","01:10:53","1","2024-06-13","13:10:53","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","De/s4bYfh667N7hyZWFr2w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011143.wav","0","0","15","","","2024-06-14","01:11:43","1","2024-06-13","13:11:43","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","5KsUWUpOw0gVbNDzSI8eNw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011229.wav","0","0","15","","","2024-06-14","01:12:29","1","2024-06-13","13:12:29","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","PW3udL2byEiNuFO36Vg26g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011300.wav","0","0","9.669","","","2024-06-14","01:13:00","1","2024-06-13","13:13:00","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","sBuf1FUE4d98DLQitjz3dA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011356.wav","0","0","15","","","2024-06-14","01:13:56","1","2024-06-13","13:13:56","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","C2H4m8UoLaE53JXVHBz/hQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011411.wav","0","0","15","","","2024-06-14","01:14:11","1","2024-06-13","13:14:11","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","iqj2zBvq0wJ6/XaSxVLuKQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011442.wav","0","0","15","","","2024-06-14","01:14:42","1","2024-06-13","13:14:42","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","3MCrxyyS+j5Xt0Rj/4ELTQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011457.wav","0","0","15","","","2024-06-14","01:14:57","1","2024-06-13","13:14:57","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","RgpM9QUb20OxUD2OzQMVFA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011513.wav","0","0","15","","","2024-06-14","01:15:13","1","2024-06-13","13:15:13","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","tekBps1LpEE0TQEOGolRBg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011528.wav","0","0","15","","","2024-06-14","01:15:28","1","2024-06-13","13:15:28","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","lIIRBIUsIjez4Sz8wqcvmQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011659.wav","0","0","15","","","2024-06-14","01:16:59","1","2024-06-13","13:16:59","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","5yN8p72Rx7mYPBibd0XoAw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011746.wav","0","0","15","","","2024-06-14","01:17:46","1","2024-06-13","13:17:46","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Sy+UIaujQVh9prJgw51xHw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_011801.wav","0","0","15","","","2024-06-14","01:18:01","1","2024-06-13","13:18:01","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Cp9sPkYhTxNs1xsbq/tY0A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012010.wav","0","0","15","","","2024-06-14","01:20:10","1","2024-06-13","13:20:10","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","CLB6XG8x6KG6fGVW6e2XMQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012112.wav","0","0","15","","","2024-06-14","01:21:12","1","2024-06-13","13:21:12","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","N6UA3Z3ADJ3BV8qw/UnvOQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012128.wav","0","0","15","","","2024-06-14","01:21:28","1","2024-06-13","13:21:28","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","7U/Gt/nNhGv39Hw0/qcNLQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012143.wav","0","0","15","","","2024-06-14","01:21:43","1","2024-06-13","13:21:43","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","31ddvVO1nCmIWJReeeQRzw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012158.wav","0","0","15","","","2024-06-14","01:21:58","1","2024-06-13","13:21:58","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","8WppV6NrVA409S+jBga82g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012213.wav","0","0","15","","","2024-06-14","01:22:13","1","2024-06-13","13:22:13","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","iJCxHVOS8JLrIeQDQe0Xnw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_012244.wav","0","0","15","","","2024-06-14","01:22:44","1","2024-06-13","13:22:44","13","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","P3N/vGOlMaN+3cazgn8Dmg==","",""
